Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	METAL:Calcium; via carbonyl oxygen	7	1.9830028328611897	0.007068348027472099	232737_S_AT, 206025_S_AT, 202803_S_AT, 212998_X_AT, 206026_S_AT, 222938_X_AT, 237261_AT, 205572_AT, 202404_S_AT, 211148_S_AT, 236034_AT, 202998_S_AT	333	104	20421	4.127598752598753	0.9999882248058217	0.4917111671284938	0.48955993077230664
GOTERM_BP_DIRECT	GO:0031623~receptor internalization	5	1.41643059490085	0.007104826521004446	212097_AT, 202803_S_AT, 1554899_S_AT, 206488_S_AT, 203065_S_AT, 229937_X_AT	320	46	19157	6.507133152173913	0.9999998392841695	0.273994780646808	0.2709975724720024
GOTERM_BP_DIRECT	GO:0015747~urate transport	3	0.84985835694051	0.007243253089113428	206872_AT, 206716_AT, 237799_AT	320	8	19157	22.449609375	0.9999998816394671	0.273994780646808	0.2709975724720024
GOTERM_BP_DIRECT	GO:0010886~positive regulation of cholesterol storage	3	0.84985835694051	0.007243253089113428	201819_AT, 214770_AT, 206488_S_AT, 1552256_A_AT	320	8	19157	22.449609375	0.9999998816394671	0.273994780646808	0.2709975724720024
GOTERM_BP_DIRECT	GO:0001763~morphogenesis of a branching structure	3	0.84985835694051	0.007243253089113428	204931_AT, 206286_S_AT, 228964_AT	320	8	19157	22.449609375	0.9999998816394671	0.273994780646808	0.2709975724720024
INTERPRO	IPR001811:Chemokine interleukin-8-like domain	5	1.41643059490085	0.007313140072570866	204533_AT, 211122_S_AT, 205476_AT, 203915_AT, 1405_I_AT	321	46	19057	6.453000135446296	0.9939557536349872	0.46272231731902935	0.4600629936562763
KEGG_PATHWAY	hsa00051:Fructose and mannose metabolism	5	1.41643059490085	0.007717594486604998	204705_X_AT, 202934_AT, 209696_AT, 217238_S_AT, 201037_AT, 204704_S_AT, 201563_AT, 211357_S_AT	197	33	8142	6.2621135209967695	0.8613246868399203	0.13119910627228495	0.12553953698210796
BIOCARTA	h_LairPathway:Cells and Molecules involved in local acute inflammatory response	4	1.13314447592068	0.007959129102792568	202803_S_AT, 243562_AT, 206054_AT, 202992_AT, 217767_AT, 217512_AT	42	17	1623	9.092436974789916	0.446410549652003	0.29448777680332505	0.29448777680332505
GOTERM_BP_DIRECT	GO:0033344~cholesterol efflux	4	1.13314447592068	0.008019547065767903	201819_AT, 214910_S_AT, 204416_X_AT, 204719_AT, 205682_X_AT, 1552256_A_AT	320	25	19157	9.5785	0.9999999787267889	0.2932481043715797	0.2900402855452725
GOTERM_BP_DIRECT	GO:0006883~cellular sodium ion homeostasis	4	1.13314447592068	0.008019547065767903	206716_AT, 203453_AT, 202992_AT, 241436_AT	320	25	19157	9.5785	0.9999999787267889	0.2932481043715797	0.2900402855452725
UP_SEQ_FEATURE	DOMAIN:ADH_N	3	0.84985835694051	0.008797023708120381	209612_S_AT, 207544_S_AT, 209613_S_AT, 201563_AT, 214261_S_AT	333	9	20421	20.44144144144144	0.9999992753039632	0.5630095173197044	0.5605463506814307
UP_SEQ_FEATURE	DOMAIN:ADH_zinc_N	3	0.84985835694051	0.008797023708120381	209612_S_AT, 207544_S_AT, 209613_S_AT, 201563_AT, 214261_S_AT	333	9	20421	20.44144144144144	0.9999992753039632	0.5630095173197044	0.5605463506814307
KEGG_PATHWAY	hsa01230:Biosynthesis of amino acids	7	1.9830028328611897	0.009161909641492936	207076_S_AT, 242375_X_AT, 204705_X_AT, 205719_S_AT, 217583_AT, 223062_S_AT, 217238_S_AT, 201037_AT, 204704_S_AT, 201313_AT, 211357_S_AT, 202740_AT	197	75	8142	3.8574619289340104	0.9043495813159977	0.14601793491129367	0.1397191220327673
GOTERM_BP_DIRECT	GO:0006690~icosanoid metabolic process	3	0.84985835694051	0.009210848958916346	206515_AT, 206514_S_AT, 210452_X_AT, 205073_AT	320	9	19157	19.955208333333335	0.9999999984764875	0.3259452034816527	0.3223797135620721
GOTERM_BP_DIRECT	GO:0030388~fructose 1,6-bisphosphate metabolic process	3	0.84985835694051	0.009210848958916346	204705_X_AT, 209696_AT, 217238_S_AT, 201037_AT, 204704_S_AT, 211357_S_AT	320	9	19157	19.955208333333335	0.9999999984764875	0.3259452034816527	0.3223797135620721
INTERPRO	IPR004749:Organic cation transport protein	3	0.84985835694051	0.009360206087822969	231398_AT, 221298_S_AT, 231352_AT, 216599_X_AT, 210343_S_AT	321	9	19057	19.789200415368636	0.9985632684825559	0.4717909365782529	0.46907949441401003
INTERPRO	IPR002328:Alcohol dehydrogenase, zinc-type, conserved site	3	0.84985835694051	0.009360206087822969	209612_S_AT, 207544_S_AT, 209613_S_AT, 201563_AT, 214261_S_AT	321	9	19057	19.789200415368636	0.9985632684825559	0.4717909365782529	0.46907949441401003
INTERPRO	IPR009030:Insulin-like growth factor binding protein, N-terminal	8	2.26628895184136	0.009490047574849914	207414_S_AT, 208394_X_AT, 206716_AT, 226281_AT, 206254_AT, 202202_S_AT, 242662_AT, 212143_S_AT, 214053_AT, 210095_S_AT	321	140	19057	3.392434356920338	0.9986885397261592	0.4717909365782529	0.46907949441401003
GOTERM_CC_DIRECT	GO:0034364~high-density lipoprotein particle	4	1.13314447592068	0.009736072967906831	205216_S_AT, 206214_AT, 214910_S_AT, 204416_X_AT, 205682_X_AT	334	27	20163	8.94344644045243	0.9554543840804635	0.1290029668247655	0.12129524239183928
UP_KW_CELLULAR_COMPONENT	KW-0034~Amyloid	4	1.13314447592068	0.009757103423847361	213975_S_AT, 1555745_A_AT, 204393_S_AT, 201506_AT, 202286_S_AT	314	25	17488	8.91108280254777	0.3110527719966688	0.06179498835103329	0.05529025273513505
GOTERM_BP_DIRECT	GO:0032869~cellular response to insulin stimulus	7	1.9830028328611897	0.009840728110796955	208383_S_AT, 209696_AT, 237799_AT, 206952_AT, 205258_AT, 218145_AT, 202847_AT	320	109	19157	3.844581422018348	0.9999999996225161	0.3373524605482581	0.33366218750670923
GOTERM_BP_DIRECT	GO:0061844~antimicrobial humoral immune response mediated by antimicrobial peptide	7	1.9830028328611897	0.009840728110796955	204533_AT, 210397_AT, 211122_S_AT, 206226_AT, 243562_AT, 206054_AT, 205476_AT, 217512_AT, 203915_AT	320	109	19157	3.844581422018348	0.9999999996225161	0.3373524605482581	0.33366218750670923
GOTERM_MF_DIRECT	GO:0005044~scavenger receptor activity	5	1.41643059490085	0.010040341204832208	201819_AT, 214770_AT, 206488_S_AT, 211689_S_AT, 1552256_A_AT, 202998_S_AT	325	49	18765	5.891679748822606	0.9986527110905926	0.2529393649678883	0.2459883595183891
INTERPRO	IPR006207:Cystine knot, C-terminal	4	1.13314447592068	0.010180398517752659	202112_AT, 228850_S_AT, 223869_AT, 213456_AT, 230130_AT	321	27	19057	8.795200184608284	0.9991927449844155	0.4723704912237233	0.469655718285656
GOTERM_BP_DIRECT	GO:0009617~response to bacterium	7	1.9830028328611897	0.010267119966758534	212097_AT, 210397_AT, 202988_S_AT, 203065_S_AT, 205488_AT, 217767_AT, 227629_AT, 216834_AT, 209220_AT	320	110	19157	3.8096306818181818	0.9999999998532804	0.3465547878010496	0.3427638511979388
UP_SEQ_FEATURE	DOMAIN:CTCK	4	1.13314447592068	0.010325553839523823	202112_AT, 228850_S_AT, 223869_AT, 213456_AT, 230130_AT	333	28	20421	8.76061776061776	0.9999999386561867	0.6354186978168507	0.6326387410139019
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	11	3.1161473087818696	0.010376209018473873	1552721_A_AT, 213992_AT, 202112_AT, 201893_X_AT, 211896_S_AT, 211571_S_AT, 204298_S_AT, 221731_X_AT, 202404_S_AT, 209335_AT, 215646_S_AT, 215446_S_AT, 229168_AT, 211527_X_AT, 226237_AT, 205117_AT, 204620_S_AT, 204619_S_AT, 201506_AT	334	256	20163	2.5939488211077846	0.9637339292458939	0.13198537871498767	0.12409945986094753
GOTERM_MF_DIRECT	GO:0008009~chemokine activity	5	1.41643059490085	0.01076834024889692	204533_AT, 211122_S_AT, 205476_AT, 203915_AT, 1405_I_AT	325	50	18765	5.773846153846153	0.999167863174194	0.2612319578899068	0.2540530643906421
GOTERM_BP_DIRECT	GO:0043406~positive regulation of MAP kinase activity	6	1.69971671388102	0.010791279840488485	1552721_A_AT, 212587_S_AT, 206254_AT, 211527_X_AT, 206286_S_AT, 205117_AT, 230741_AT, 212588_AT	320	80	19157	4.489921875	0.9999999999541085	0.35692457463315025	0.3530202037164704
GOTERM_BP_DIRECT	GO:0001676~long-chain fatty acid metabolic process	4	1.13314447592068	0.011011651062170398	205769_AT, 205768_S_AT, 210452_X_AT, 217319_X_AT, 218844_AT, 207407_X_AT	320	28	19157	8.552232142857143	0.9999999999718526	0.35692457463315025	0.3530202037164704
GOTERM_BP_DIRECT	GO:0042416~dopamine biosynthetic process	3	0.84985835694051	0.011387748506982917	206836_AT, 214347_S_AT, 206878_AT, 205311_AT	320	10	19157	17.9596875	0.9999999999877814	0.35692457463315025	0.3530202037164704
GOTERM_BP_DIRECT	GO:2000048~negative regulation of cell-cell adhesion mediated by cadherin	3	0.84985835694051	0.011387748506982917	230931_AT, 211527_X_AT, 209977_AT, 201839_S_AT	320	10	19157	17.9596875	0.9999999999877814	0.35692457463315025	0.3530202037164704
GOTERM_BP_DIRECT	GO:0051918~negative regulation of fibrinolysis	3	0.84985835694051	0.011387748506982917	205216_S_AT, 230931_AT, 206226_AT, 209977_AT	320	10	19157	17.9596875	0.9999999999877814	0.35692457463315025	0.3530202037164704
UP_SEQ_FEATURE	DOMAIN:Sushi	5	1.41643059490085	0.011463001881386763	205216_S_AT, 215646_S_AT, 224941_AT, 228128_X_AT, 211571_S_AT, 224940_S_AT, 204620_S_AT, 221731_X_AT, 227480_AT, 224942_AT, 205544_S_AT, 204619_S_AT	333	54	20421	5.678178178178179	0.9999999902571645	0.6792890003784748	0.676317111001819
KEGG_PATHWAY	hsa04960:Aldosterone-regulated sodium reabsorption	5	1.41643059490085	0.01156257690828802	203453_AT, 231058_AT, 204130_AT, 210403_S_AT, 210402_AT, 241436_AT	197	37	8142	5.585128275483605	0.9484722890321922	0.1734386536243203	0.16595698621307511
BBID	109.Chemokine_families	5	1.41643059490085	0.011564611443847886	204533_AT, 211122_S_AT, 205476_AT, 203915_AT, 1405_I_AT	15	27	388	4.790123456790123	0.22578373773138327	0.24285684032080562	0.24285684032080562
GOTERM_BP_DIRECT	GO:0014068~positive regulation of phosphatidylinositol 3-kinase signaling	6	1.69971671388102	0.011925588089812993	209335_AT, 201893_X_AT, 211896_S_AT, 206254_AT, 211527_X_AT, 214053_AT, 1405_I_AT, 203131_AT	320	82	19157	4.380411585365854	0.9999999999962975	0.36851746857816486	0.3644862838717492
UP_KW_LIGAND	KW-0186~Copper	6	1.69971671388102	0.012250054761722546	228143_AT, 215446_S_AT, 204298_S_AT, 206226_AT, 205694_AT, 211298_S_AT, 227253_AT, 1558034_S_AT, 204846_AT, 202998_S_AT, 1565228_S_AT	136	70	6815	4.295168067226891	0.35835839878597664	0.11025049285550291	0.10412546547464165
BIOCARTA	h_compPathway:Complement Pathway	4	1.13314447592068	0.012659022235759576	202992_AT, 217767_AT, 202953_AT, 225353_S_AT	42	20	1623	7.728571428571429	0.6104439205125627	0.31225588181540287	0.31225588181540287
UP_SEQ_FEATURE	DOMAIN:IRK_C	3	0.84985835694051	0.013154716128077596	210403_S_AT, 210402_AT, 230585_AT, 228581_AT	333	11	20421	16.724815724815727	0.9999999993712009	0.7015848601641385	0.6985154264009203
UP_SEQ_FEATURE	DOMAIN:IRK	3	0.84985835694051	0.013154716128077596	210403_S_AT, 210402_AT, 230585_AT, 228581_AT	333	11	20421	16.724815724815727	0.9999999993712009	0.7015848601641385	0.6985154264009203
UP_SEQ_FEATURE	DOMAIN:FABP	3	0.84985835694051	0.013154716128077596	205892_S_AT, 205030_AT, 202345_S_AT, 205029_S_AT	333	11	20421	16.724815724815727	0.9999999993712009	0.7015848601641385	0.6985154264009203
UP_KW_MOLECULAR_FUNCTION	KW-0456~Lyase	9	2.5495750708215295	0.013173844290284394	208383_S_AT, 214347_S_AT, 205199_AT, 204705_X_AT, 205311_AT, 217238_S_AT, 232722_AT, 201313_AT, 232422_AT, 211357_S_AT, 217983_S_AT, 217984_AT, 204704_S_AT, 205502_AT, 202847_AT	211	173	11638	2.8694079938635184	0.630130183335393	0.2470095804428324	0.2437161193702613
GOTERM_BP_DIRECT	GO:0019886~antigen processing and presentation of exogenous peptide antigen via MHC class II	4	1.13314447592068	0.013318300150056738	212998_X_AT, 1554899_S_AT, 202902_S_AT, 212671_S_AT, 202901_X_AT	320	30	19157	7.982083333333334	0.9999999999998324	0.38722637950664474	0.3829905394391154
GOTERM_BP_DIRECT	GO:0007159~leukocyte cell-cell adhesion	4	1.13314447592068	0.013318300150056738	206716_AT, 212587_S_AT, 202803_S_AT, 1405_I_AT, 212588_AT	320	30	19157	7.982083333333334	0.9999999999998324	0.38722637950664474	0.3829905394391154
GOTERM_MF_DIRECT	GO:0070330~aromatase activity	4	1.13314447592068	0.013369555606027806	206515_AT, 206514_S_AT, 210452_X_AT, 217319_X_AT, 206755_AT, 206754_S_AT, 207407_X_AT	325	29	18765	7.963925729442971	0.9998516779987764	0.3127521043552933	0.3041573900371326
GOTERM_BP_DIRECT	GO:1902043~positive regulation of extrinsic apoptotic signaling pathway via death domain receptors	3	0.84985835694051	0.013766480219470505	229975_AT, 202036_S_AT, 204777_S_AT, 202037_S_AT	320	11	19157	16.326988636363634	0.9999999999999382	0.38722637950664474	0.3829905394391154
GOTERM_BP_DIRECT	GO:0055064~chloride ion homeostasis	3	0.84985835694051	0.013766480219470505	231634_AT, 205473_AT, 220281_AT, 208354_S_AT, 215274_AT	320	11	19157	16.326988636363634	0.9999999999999382	0.38722637950664474	0.3829905394391154
GOTERM_BP_DIRECT	GO:0030193~regulation of blood coagulation	3	0.84985835694051	0.013766480219470505	205216_S_AT, 212097_AT, 206226_AT, 203065_S_AT	320	11	19157	16.326988636363634	0.9999999999999382	0.38722637950664474	0.3829905394391154
GOTERM_BP_DIRECT	GO:0061621~canonical glycolysis	3	0.84985835694051	0.013766480219470505	202934_AT, 201037_AT, 201313_AT	320	11	19157	16.326988636363634	0.9999999999999382	0.38722637950664474	0.3829905394391154
GOTERM_BP_DIRECT	GO:0006002~fructose 6-phosphate metabolic process	3	0.84985835694051	0.013766480219470505	202934_AT, 209696_AT, 201037_AT	320	11	19157	16.326988636363634	0.9999999999999382	0.38722637950664474	0.3829905394391154
GOTERM_BP_DIRECT	GO:0007568~aging	9	2.5495750708215295	0.014494971943694875	208383_S_AT, 209335_AT, 206836_AT, 207076_S_AT, 201893_X_AT, 211896_S_AT, 202803_S_AT, 203434_S_AT, 209460_AT, 209459_S_AT, 205911_AT, 202998_S_AT	320	190	19157	2.835740131578947	0.9999999999999878	0.39949670549394284	0.39512664125882224
GOTERM_BP_DIRECT	GO:0042327~positive regulation of phosphorylation	4	1.13314447592068	0.014566880783735381	238668_AT, 206254_AT, 211527_X_AT, 1405_I_AT	320	31	19157	7.724596774193549	0.9999999999999896	0.39949670549394284	0.39512664125882224
GOTERM_MF_DIRECT	GO:0015643~toxic substance binding	3	0.84985835694051	0.014747412061200726	207076_S_AT, 212998_X_AT, 211298_S_AT, 1565228_S_AT	325	11	18765	15.74685314685315	0.9999406162376105	0.3330881000029819	0.3239345338960297
GOTERM_BP_DIRECT	GO:0030514~negative regulation of BMP signaling pathway	5	1.41643059490085	0.014923230020123145	206025_S_AT, 212097_AT, 223869_AT, 202036_S_AT, 213456_AT, 206026_S_AT, 203065_S_AT, 202037_S_AT	320	57	19157	5.251370614035087	0.9999999999999953	0.40421687239691584	0.3997951746131756
GOTERM_BP_DIRECT	GO:0007596~blood coagulation	6	1.69971671388102	0.015109198250107645	202112_AT, 210452_X_AT, 230931_AT, 205592_AT, 243562_AT, 206054_AT, 206488_S_AT, 209977_AT, 217512_AT	320	87	19157	4.128663793103448	0.9999999999999969	0.40426318244800213	0.399840978082117
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	8	2.26628895184136	0.015775057451301165	208383_S_AT, 209335_AT, 211548_S_AT, 201893_X_AT, 206716_AT, 205676_AT, 203914_X_AT, 211896_S_AT, 203913_S_AT, 210029_AT, 230741_AT, 202847_AT	320	156	19157	3.0700320512820514	0.9999999999999993	0.4051123716286655	0.4006808780465834
GOTERM_BP_DIRECT	GO:0006805~xenobiotic metabolic process	6	1.69971671388102	0.01580774157470786	210452_X_AT, 205073_AT, 206755_AT, 206754_S_AT, 205776_AT, 205083_AT, 222083_AT, 231683_AT, 205082_S_AT	320	88	19157	4.0817471590909085	0.9999999999999993	0.4051123716286655	0.4006808780465834
GOTERM_BP_DIRECT	GO:0090102~cochlea development	4	1.13314447592068	0.01587951866912727	205626_S_AT, 205336_AT, 205952_AT, 205625_S_AT, 209602_S_AT, 209604_S_AT	320	32	19157	7.483203125000001	0.9999999999999994	0.4051123716286655	0.4006808780465834
GOTERM_BP_DIRECT	GO:0002040~sprouting angiogenesis	4	1.13314447592068	0.01587951866912727	208394_X_AT, 211527_X_AT, 209652_S_AT, 202998_S_AT	320	32	19157	7.483203125000001	0.9999999999999994	0.4051123716286655	0.4006808780465834
GOTERM_BP_DIRECT	GO:0046425~regulation of JAK-STAT cascade	3	0.84985835694051	0.0163397620201633	212587_S_AT, 206254_AT, 215563_S_AT, 212588_AT	320	12	19157	14.96640625	0.9999999999999998	0.41206250427860086	0.4075549837213145
GOTERM_BP_DIRECT	GO:0071320~cellular response to cAMP	5	1.41643059490085	0.016758228224272774	208383_S_AT, 207076_S_AT, 213706_AT, 205984_AT, 205258_AT	320	59	19157	5.073358050847458	0.9999999999999999	0.4178130991369826	0.4132426732576355
GOTERM_BP_DIRECT	GO:0043410~positive regulation of MAPK cascade	8	2.26628895184136	0.017336981431556583	239178_AT, 206254_AT, 203323_AT, 201720_S_AT, 206404_AT, 212587_S_AT, 211527_X_AT, 206286_S_AT, 201721_S_AT, 212143_S_AT, 203324_S_AT, 212588_AT, 210095_S_AT	320	159	19157	3.012106918238994	1.0	0.427385811919496	0.422710670859301
UP_KW_PTM	KW-0336~GPI-anchor	8	2.26628895184136	0.017357196523256173	229916_AT, 206484_S_AT, 206716_AT, 216910_AT, 229831_AT, 207174_AT, 205983_AT, 206286_S_AT, 209220_AT	266	141	14074	3.001973017650509	0.3875382362318496	0.12583967479360725	0.10848247827035108
GOTERM_BP_DIRECT	GO:0071466~cellular response to xenobiotic stimulus	5	1.41643059490085	0.01772627388515301	214347_S_AT, 211919_S_AT, 209201_X_AT, 205984_AT, 209696_AT, 217028_AT, 205983_AT, 205311_AT	320	60	19157	4.988802083333333	1.0	0.4321271656002856	0.42740015923091146
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=12	5	1.41643059490085	0.018287661839965025	238287_AT, 206836_AT, 205592_AT, 231021_AT, 202499_S_AT, 238177_AT	333	62	20421	4.945510026155187	0.9999999999998505	0.9438793207723883	0.9397498487440092
GOTERM_CC_DIRECT	GO:0005789~endoplasmic reticulum membrane	27	7.64872521246459	0.01846048849142929	221305_S_AT, 201818_AT, 231623_AT, 212097_AT, 226597_AT, 228776_AT, 229580_AT, 224480_S_AT, 205776_AT, 203065_S_AT, 202619_S_AT, 210452_X_AT, 206755_AT, 206952_AT, 232494_AT, 205502_AT, 229560_AT, 205769_AT, 200832_S_AT, 205768_S_AT, 206457_S_AT, 204130_AT, 206754_S_AT, 229302_AT, 203131_AT, 206024_AT, 206515_AT, 206514_S_AT, 205073_AT, 217319_X_AT, 213349_AT, 207407_X_AT	334	1017	20163	1.6026972603465635	0.9973289860574421	0.22578597462594285	0.21229561765143684
GOTERM_MF_DIRECT	GO:0004857~enzyme inhibitor activity	4	1.13314447592068	0.01898109015935837	231051_AT, 221305_S_AT, 221009_S_AT, 219803_AT, 223333_S_AT	325	33	18765	6.998601398601399	0.9999964626086285	0.4144204684793244	0.4030318143837094
GOTERM_BP_DIRECT	GO:0016525~negative regulation of angiogenesis	7	1.9830028328611897	0.01898324095339895	209335_AT, 205216_S_AT, 204446_S_AT, 204533_AT, 201939_AT, 201893_X_AT, 211896_S_AT, 206226_AT, 237261_AT, 205572_AT, 211148_S_AT, 236034_AT	320	126	19157	3.3258680555555555	1.0	0.4411209532891822	0.4362955645567573
GOTERM_BP_DIRECT	GO:0050673~epithelial cell proliferation	3	0.84985835694051	0.01910049706584882	205030_AT, 226237_AT, 225645_AT, 205029_S_AT	320	13	19157	13.81514423076923	1.0	0.4411209532891822	0.4362955645567573
GOTERM_BP_DIRECT	GO:0033993~response to lipid	3	0.84985835694051	0.01910049706584882	208383_S_AT, 206488_S_AT, 202847_AT	320	13	19157	13.81514423076923	1.0	0.4411209532891822	0.4362955645567573
GOTERM_BP_DIRECT	GO:0060100~positive regulation of phagocytosis, engulfment	3	0.84985835694051	0.01910049706584882	238668_AT, 206488_S_AT, 217767_AT	320	13	19157	13.81514423076923	1.0	0.4411209532891822	0.4362955645567573
GOTERM_BP_DIRECT	GO:0060907~positive regulation of macrophage cytokine production	3	0.84985835694051	0.01910049706584882	201720_S_AT, 206488_S_AT, 229937_X_AT, 201721_S_AT	320	13	19157	13.81514423076923	1.0	0.4411209532891822	0.4362955645567573
INTERPRO	IPR018048:CXC chemokine, conserved site	3	0.84985835694051	0.01940310097286931	204533_AT, 211122_S_AT, 203915_AT	321	13	19057	13.700215672178286	0.9999988049149648	0.6964994901380266	0.6924966195050495
INTERPRO	IPR001089:CXC chemokine	3	0.84985835694051	0.01940310097286931	204533_AT, 211122_S_AT, 203915_AT	321	13	19057	13.700215672178286	0.9999988049149648	0.6964994901380266	0.6924966195050495
UP_SEQ_FEATURE	PROPEP:Removed in mature form	11	3.1161473087818696	0.01992258564259125	209443_AT, 229916_AT, 206484_S_AT, 219619_AT, 206716_AT, 216910_AT, 229831_AT, 207174_AT, 205983_AT, 206286_S_AT, 218186_AT, 209220_AT	333	288	20421	2.342248498498498	0.9999999999999896	0.9683413907254518	0.964104897141028
UP_SEQ_FEATURE	REGION:Substrate binding	13	3.6827195467422094	0.019972041183712444	224179_S_AT, 208383_S_AT, 214043_AT, 242943_AT, 205199_AT, 213706_AT, 209696_AT, 230030_AT, 1552767_A_AT, 201037_AT, 201313_AT, 232422_AT, 212587_S_AT, 230261_AT, 213362_AT, 230836_AT, 202847_AT, 212588_AT	333	374	20421	2.1315941610059257	0.9999999999999905	0.9683413907254518	0.964104897141028
GOTERM_BP_DIRECT	GO:0019369~arachidonic acid metabolic process	4	1.13314447592068	0.020204583508850685	204446_S_AT, 206515_AT, 206514_S_AT, 210452_X_AT, 217319_X_AT, 207407_X_AT	320	35	19157	6.841785714285715	1.0	0.4617589189418584	0.4567077730646457
UP_SEQ_FEATURE	SITE:Role in the control of polyamine-mediated channel gating and in the blocking by intracellular magnesium	3	0.84985835694051	0.021078339569844323	210403_S_AT, 210402_AT, 230585_AT, 228581_AT	333	14	20421	13.14092664092664	0.9999999999999984	0.9919218621103212	0.9875822039635884
GOTERM_CC_DIRECT	GO:0043202~lysosomal lumen	6	1.69971671388102	0.021511535425527677	201893_X_AT, 211896_S_AT, 211571_S_AT, 202902_S_AT, 232722_AT, 221731_X_AT, 202901_X_AT, 209335_AT, 215646_S_AT, 217983_S_AT, 217984_AT, 207174_AT, 204620_S_AT, 204619_S_AT, 209220_AT	334	96	20163	3.7730164670658684	0.9990075335906536	0.2465350151023151	0.2318049355836233
GOTERM_CC_DIRECT	GO:0034362~low-density lipoprotein particle	3	0.84985835694051	0.021707485606493153	206214_AT, 214770_AT, 214910_S_AT, 205682_X_AT	334	14	20163	12.936056458511548	0.9990687714518641	0.2465350151023151	0.2318049355836233
GOTERM_BP_DIRECT	GO:0030195~negative regulation of blood coagulation	3	0.84985835694051	0.022041769628326834	205216_S_AT, 203824_AT, 243562_AT, 206054_AT, 217512_AT	320	14	19157	12.828348214285715	1.0	0.4884812380257482	0.48313777872191144
GOTERM_BP_DIRECT	GO:0014912~negative regulation of smooth muscle cell migration	3	0.84985835694051	0.022041769628326834	228850_S_AT, 230130_AT, 226492_AT, 212143_S_AT, 210095_S_AT	320	14	19157	12.828348214285715	1.0	0.4884812380257482	0.48313777872191144
GOTERM_BP_DIRECT	GO:0050892~intestinal absorption	3	0.84985835694051	0.022041769628326834	205892_S_AT, 201819_AT, 206488_S_AT, 1552256_A_AT	320	14	19157	12.828348214285715	1.0	0.4884812380257482	0.48313777872191144
UP_KW_BIOLOGICAL_PROCESS	KW-0039~Anion exchange	3	0.84985835694051	0.02244793975930546	239006_AT, 205592_AT, 233183_AT	221	12	11152	12.615384615384617	0.8869085028171005	0.16576940129948647	0.14850175533078994
GOTERM_BP_DIRECT	GO:0071456~cellular response to hypoxia	7	1.9830028328611897	0.02250751566846342	208383_S_AT, 205892_S_AT, 205952_AT, 202036_S_AT, 219232_S_AT, 211527_X_AT, 222847_S_AT, 1554452_A_AT, 218507_AT, 202037_S_AT	320	131	19157	3.1989265267175573	1.0	0.49381489376608745	0.4884130900056562
KEGG_PATHWAY	hsa04510:Focal adhesion	11	3.1161473087818696	0.023199788962041827	213992_AT, 202112_AT, 212097_AT, 206254_AT, 203323_AT, 203065_S_AT, 202404_S_AT, 209652_S_AT, 210538_S_AT, 203131_AT, 211527_X_AT, 202202_S_AT, 203324_S_AT	197	201	8142	2.261838018031669	0.99748542313599	0.3162119648590802	0.3025714487279042
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	16	4.53257790368272	0.023560891499304015	1552721_A_AT, 213992_AT, 208383_S_AT, 202112_AT, 239178_AT, 206254_AT, 237261_AT, 205572_AT, 202404_S_AT, 209652_S_AT, 236034_AT, 203131_AT, 206404_AT, 211527_X_AT, 205117_AT, 202202_S_AT, 206952_AT, 211148_S_AT, 227629_AT, 214053_AT, 202847_AT	197	354	8142	1.8680203045685277	0.9977116776117375	0.3162119648590802	0.3025714487279042
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=11	5	1.41643059490085	0.023604315635317716	238287_AT, 206836_AT, 205592_AT, 231021_AT, 202499_S_AT, 238177_AT	333	67	20421	4.576442113755546	1.0	1.0	0.9962476547842402
GOTERM_MF_DIRECT	GO:0042056~chemoattractant activity	4	1.13314447592068	0.023920604590495224	204533_AT, 211527_X_AT, 209652_S_AT, 1405_I_AT	325	36	18765	6.415384615384615	0.9999998703507383	0.5054192260249797	0.49152984271436956
UP_SEQ_FEATURE	INTRAMEM:Helical; Pore-forming; Name=H5	3	0.84985835694051	0.0240633383065415	210403_S_AT, 210402_AT, 230585_AT, 228581_AT	333	15	20421	12.264864864864865	1.0	1.0	0.9962476547842402
UP_SEQ_FEATURE	DOMAIN:acidPPc	3	0.84985835694051	0.0240633383065415	206952_AT, 219732_AT, 236044_AT	333	15	20421	12.264864864864865	1.0	1.0	0.9962476547842402
SMART	SM00043:CY	3	0.84985835694051	0.024358168928271872	206226_AT, 243562_AT, 206054_AT, 204971_AT, 217512_AT	159	16	10303	12.149764150943396	0.9764417668090715	0.7280931904120322	0.7280931904120322
GOTERM_BP_DIRECT	GO:0071346~cellular response to interferon-gamma	6	1.69971671388102	0.024942769396694715	1555938_X_AT, 207076_S_AT, 212998_X_AT, 206286_S_AT, 205476_AT, 1405_I_AT	320	99	19157	3.6282196969696967	1.0	0.5358651387125438	0.5300033505042024
GOTERM_BP_DIRECT	GO:0015909~long-chain fatty acid transport	3	0.84985835694051	0.02515684106079855	205892_S_AT, 206488_S_AT, 202345_S_AT	320	15	19157	11.973125	1.0	0.5358651387125438	0.5300033505042024
